,Name,Gender
410,بارخان,1
411,بارز,1
412,بَارِزي,1
413,بَارِق,1
414,باز,1
415,بازُ الله,1
416,بَازِج,1
417,بَازِر,1
418,بازغ,1
419,بَاسِط,1
421,بَاسِل,1
422,باسِليّ,1
423,بَاسِم,1
424,بَاسِمي,1
425,بَاسِمِين,1
426,بَاسِيل,1
427,بَاشِر,1
428,باشّو,1
429,بَاغِش,1
430,بَاقِر,1
431,بَاقي,1
432,بامداد,1
433,بَانِي,1
434,بَاهِر,1
435,باهِرون,1
436,باهري,1
437,باهِريَّة,1
438,باوان,1
439,بايلول,1
440,ببر,1
441,بَتَّال,1
442,بَثْر,1
443,بَجْدان,1
444,بَجْلِيّ,1
445,بُجُود,1
446,بُجَيْج,1
447,بَحّات,1
448,بحّاث,1
449,بَحْر,1
450,بَحْرَ الدِّيْن,1
451,بَحْرِي,1
452,بُحُوْر,1
453,بُحَيْر,1
454,بُخَاري,1
455,بخت,1
456,بختاور,1
457,بختاور، بخت آور,1
458,بختور,1
459,بختور، بەختەوەر,1
460,بَختي,1
461,بختيار,1
462,بخش,1
463,بخشايش,1
464,بُخُوْر,1
465,بَخِيت,1
466,بَدَاح,1
467,بُداد,1
468,بَدَّار,1
469,بِدَار,1
470,بدايت,1
471,بَدْر,1
472,بدر الدين,1
473,بَدْرَان,1
474,بَدْرَاوي,1
475,بَدْرِي,1
476,بَدْها,1
477,بُدُوْر,1
478,بُدُوْل,1
479,بَدَوِيّ,1
480,بَدِيْد,1
481,بُدَيْد,1
482,بُدَيْر,1
483,بَدِيْل,1
484,بُدَيْلِي,1
485,بَدِيْلَيْن,1
486,بديه,1
487,بُدَيْوِي,1
489,بَرّاز,1
490,بَرَاعِم,1
491,بَرَّاق,1
492,براهيم,1
493,بَرَايِك,1
494,بَرَج,1
495,برجا,1
496,برجيس,1
497,بَرديا,1
498,بَرْزَان,1
499,بُرزان,1
500,بُرزو,1
501,بركت,1
502,بَرمك,1
503,بُرنا,1
504,بُرهان,1
505,برومند,1
506,بريار,1
507,بَرِيْق,1
508,بَرِيك,1
509,بُرَيْك,1
510,بزرگ,1
511,بزرگمهر,1
512,بُزُور,1
514,بستان | بوستان,1
515,بُسْرَاق,1
516,بسمت,1
517,بَسُوم,1
519,بِشارة,1
520,بشّاش,1
521,بِشْر,1
522,بُشْرِيّ,1
523,بِشْرِيّ,1
524,بَشْوَان,1
525,بَشُّوْر,1
526,بَشْوِيّ,1
527,بَشِيْر,1
528,بَشيرُون,1
529,بَشِيرِيّ,1
530,بَشِيش,1
531,بصّار,1
532,بَصَر,1
533,بَصِيْر,1
534,بصيرت,1
535,بَطَل,1
536,بقاء,1
537,بَقْيَان,1
538,بَكَّار,1
539,بَكتاش,1
541,بِكر,1
542,بُكْران,1
543,بَكْرون,1
544,بَكُّور,1
545,بُكَيْر,1
546,بَكِيل,1
547,بَلاغ,1
549,بُلْبُل,1
550,بَلُوج,1
552,بنّاء,1
554,بُنْيَان,1
555,بَها,1
557,بَهاء الدين,1
558,بَهَاة,1
559,بهامين,1
560,بهبود,1
561,بِهتاش,1
562,بهجت,1
563,بِهداد,1
564,بِهراد,1
565,بهرام,1
566,بهرخ,1
567,بِهرنگ,1
568,بهروز,1
569,بهزاد,1
570,بَهْزَر,1
571,بهسا,1
572,بِهشاد,1
574,بهمن,1
575,بهنام,1
576,بَهُوْج,1
577,بَهُوْر,1
578,بَهُوش,1
579,بَهِيّ,1
581,بَهِير,1
582,بَهِين,1
583,بەهرۆز,1
584,بەهزاد,1
585,بَيَان,1
586,بيجن,1
587,بَيْطار,1
588,بَيْهَس,1
589,بیژن,1
590,پيوند,1
592,تابِث,1
593,تاجدار,1
594,تَامِر,1
595,تامور or تأمور,1
596,تايماز,1
597,تَبَارَك,1
598,تِبْر,1
599,تَبَرُّك,1
600,تَبْصِير,1
601,تِبْهَاج,1
602,تَثْمِير,1
603,تَجَمُّل,1
604,تَحْرِير,1
605,تَحْسِيْن,1
606,تحميد,1
607,تَدْبِير,1
608,تَدْرِيس,1
609,تُرَاث,1
610,تَرَاشُد,1
611,تِرْحَاب,1
612,تَرْحِيب,1
613,تَرْخِيم,1
614,تَرِيم,1
615,تَزَيُّن,1
616,تَزْيِين,1
617,تَسَامُح,1
618,تَسَاهِير,1
619,تَسْطِير,1
620,تَسْكِين,1
621,تَسْنِيْم,1
622,تَصَافِي,1
623,تَصْوِير,1
624,تطهير,1
625,تَعَال,1
626,تَعْزَاز,1
627,تَغْلِب,1
628,تفهيم,1
629,تَقَدُّم,1
630,تَكريم,1
631,تَكْليف,1
632,تلفظ,1
633,تَمَاثُل,1
634,تَمَّار,1
635,تَمَّام,1
636,تَمَسُّك,1
637,تمنّى,1
638,تَمْهِيد,1
639,تِنْجال,1
640,تَنْعِيم,1
641,تَهَانِي,1
642,تَهْذِيب,1
643,تَهَنُّد,1
644,تَوَّاب,1
645,تَوَاد,1
646,تَوَاضُع,1
647,تَوَافِيق,1
648,تَوانا,1
649,تَوْحِيْد,1
650,تَوَدُّد,1
651,تورج,1
652,تَوْفِيْق,1
653,تَوْقَان,1
654,تَوقُّر,1
655,تَوَكُّل,1
656,تَوْكِيْل,1
657,تُوَيْج,1
658,تَيْسِير,1
660,تَيْهَان,1
661,ثَائِر,1
662,ثَابِت,1
663,ثَاقِب,1
664,ثَامِر,1
665,ثَامِل,1
666,ثَايِب,1
667,ثَرْدِيّ,1
668,ثروت,1
669,ثَعْلب,1
670,ثُعَيْلب,1
671,ثُمَامَة,1
672,ثَمِين,1
673,ثَوَّاب,1
674,ثوبان,1
675,ثَوْرَت,1
676,ثُوَيْب,1
677,جَائِد,1
678,جابِرٌ,1
679,جَادِر,1
680,جَار,1
681,جَارَان,1
682,جَارِيّ,1
683,جَازِم,1
684,جَازُون,1
685,جَازِي,1
686,جَاسِر,1
687,جَاسِم,1
688,جَالِب,1
689,جَالِس,1
690,جَامِل,1
691,جَانِس,1
692,جَاهِد,1
693,جَايِد,1
694,جَايِش,1
695,جَبَّاد,1
696,جَبْر,1
697,جِبْرَائيل,1
698,جبران,1
699,جَبْران,1
700,جُبران,1
701,جِبران,1
702,جبريال,1
703,جَبْريل,1
704,جِبْرِيل,1
705,جَبَل,1
706,جِبِلَّة,1
707,جَبُور,1
708,جُبَيْر,1
709,جُدّ,1
710,جَدُود,1
711,جَدُور,1
712,جَذَل,1
713,جَذُوب,1
714,جَرَام,1
715,جَرُوم,1
716,جُرَيْو,1
717,جَزَاء,1
718,جَزَّال,1
719,جَزِيل,1
720,جَسَّار,1
721,جُسَام,1
722,جَسِير,1
723,جُسَيْر,1
724,جَعْفَر,1
725,جَعْفَرَان,1
726,جَعْفُور,1
727,جُعَيْفِر,1
728,جَلْوَان,1
729,جَلِيّ,1
730,جَمَال,1
731,جُمَّال,1
732,جُمَيْل,1
733,جَمِيلُو,1
734,جَمِيلُون,1
735,جُنَادَة,1
736,جُنَيْد,1
737,جَهَّاد,1
738,جِهَاد,1
739,جهان,1
740,جَهْد,1
741,جُهْد,1
742,جَوَابِر,1
743,جواد,1
744,جوان,1
745,جوانشير,1
746,جوانمرد,1
747,جَوْد,1
748,جُود,1
749,جَوْدَت,1
750,جَوْهَر,1
751,جُوَيْد,1
752,جَيِّد,1
753,چابك,1
754,چراغ,1
755,چمن,1
756,حَائِز,1
757,حاتِم,1
758,حَادِر,1
759,حاذقة,1
760,حَارِث,1
761,حَارِثَة,1
762,حَاسِم,1
763,حَاسِن,1
764,حَاصِل,1
765,حَاصُون,1
766,حَاضِر,1
767,حَالِف,1
768,حَانِن,1
769,حَايِّي,1
770,حُبّ,1
771,حَبَّاب,1
772,حَبَّان,1
773,حَبْر,1
774,حِبْر,1
775,حَبْرُور,1
776,حَبَق,1
777,حَبْقُرّ,1
778,حُبِيّ,1
779,حَبِيب,1
780,حَبِيْبُ الرَّحْمَان,1
781,حُبَيْبيّ,1
782,حُبَيْر,1
783,حَبِيرِيّ,1
784,حُتَيْم,1
785,حديث,1
786,حَذَّار,1
787,حُذَيْفَة,1
788,حَرَّاز,1
789,حَرْز,1
790,حَرْزَان,1
791,حَرِيص,1
792,حَزِيم,1
793,حُسَام,1
795,حَسَب,1
796,حسن,1
797,حُسْنِي,1
798,حَسُّون,1
799,حَسِيس,1
800,حَسِيم,1
801,حُسَيْم,1
802,حسين,1
803,حَسِين,1
804,حِشْمَت,1
805,حَصِيف,1
806,حَطَّاب,1
807,حَفَّاظ,1
808,حَفِيش,1
809,حُفَيْظ,1
810,حَفِيل,1
811,حقّ,1
812,حَقِيق,1
813,حِكْمَة,1
814,حِكْمَت,1
815,حَكيِمٌ,1
816,حَلَّام,1
817,حِلْف,1
818,حُلْم,1
819,حِلْمي,1
820,حَلُوج,1
821,حَلْيَان,1
822,حَلِيج,1
823,حَلِيف,1
824,حَمَّاد,1
825,حَمَّادة,1
826,حَمَّادي,1
827,حُمَام,1
828,حِمَايت,1
829,حَمْد,1
830,حَمْدَان,1
831,حَمْدَت,1
832,حَمْدُون,1
833,حَمْدِي,1
834,حَمُّود,1
835,حَمُّوزة,1
836,حَمُول,1
837,حِمَى,1
838,حَمِيْد,1
839,حُمَيْد,1
840,حُمَيْدَان,1
841,حَمِيْدت,1
842,حَمِيز,1
843,حُمِيسُن,1
844,حَمِيف,1
845,حَمِيْم,1
846,حَنان,1
847,حَنَفِيّ,1
848,حَنِيف,1
849,حنين,1
850,حَوَاريّ,1
851,حَوَّاس,1
852,حَوِيس,1
853,حَيَاة,1
854,حيّان,1
855,حَيْدر,1
856,حَيْدَرُو,1
857,حَيْرَز,1
858,حَيْضر,1
859,حَيِيّ,1
860,حُيَيّ,1
862,خَافِد,1
863,خَالِدُوْن,1
864,خَالِدِيْن,1
865,خالِص,1
866,خَالُود,1
867,خالي,1
868,خَبِيْر,1
869,خِتام,1
870,خَدَّام الله,1
871,خَدِيج,1
872,خُزَيْمَة,1
873,خسرو,1
874,خشايار,1
875,خشنود,1
876,خَصَّاب,1
877,خَصَّال,1
878,خِصْب,1
879,خَصِيب,1
880,خُصَيْب,1
881,خُصَيْف,1
882,خِضْر,1
883,خَضْرَان,1
884,خَضِير,1
885,خِطَاب,1
886,خَطَّار,1
887,خَطِيب,1
888,خَطِيْر,1
889,خُفَاف,1
890,خُفَيْر,1
891,خَفِيف,1
892,خِلال,1
893,خَلْدَان,1
894,خَلْدُون,1
895,خَلْفون,1
896,خَلُود,1
897,خَلُوق,1
898,خُلُوم,1
899,خَلِيد,1
900,خُلَيْد,1
901,خَلِيس,1
902,خليف,1
903,خُلَيْف,1
905,خُلَيْفة,1
906,خَلِيفَت,1
908,خُمْل,1
909,خَوَاطِر,1
910,خورشيد,1
911,خُوْشدِل,1
912,خُولَد,1
913,خَوْليّ,1
914,خُوَيْلد,1
915,خَيَّار,1
916,خِيَار,1
917,خَيَال,1
918,خَيِّر,1
919,خَيْرٌ,1
920,خِير,1
921,خَير الله,1
922,خَيْلَد,1
923,دَؤوب,1
925,دَائِم,1
926,دَابِر,1
927,دادمهر,1
928,دادور,1
929,دادوەر,1
930,دارا,1
931,داراب,1
932,دارس,1
933,داريوش,1
934,داریا,1
935,دانا,1
936,دانش,1
937,دانشور,1
938,دَاهِي,1
939,داود,1
940,داود or داوود,1
941,داور,1
942,دَبِيْر,1
943,دِرَاس,1
945,دِرْبَاس,1
946,دِرْغَام,1
947,دَرْكان,1
948,دَرُوج,1
949,درياب,1
950,دِرْياس,1
951,دَرِيب,1
952,دَرِيق,1
953,دَستان,1
954,دَعِيج,1
955,دَقْر,1
956,دَقِيْق,1
957,دل,1
958,دل آرام,1
959,دلارا,1
960,دلاور,1
961,دلباز,1
962,دلبر,1
963,دلدار,1
964,دلشاد,1
965,دِلْف,1
966,دلكش,1
967,دلنواز,1
968,دَلْو,1
969,دَلِيْل,1
970,دلیر,1
971,دلێر,1
972,دَنِير,1
973,دَهَا,1
974,دُهاة,1
975,دَهْبَان,1
976,دهقان,1
977,دَهُوس,1
978,دَوَّاس,1
979,دوست,1
980,دَوْلَة,1
981,دولت,1
982,دولت ياب,1
983,دۆست,1
984,دَيَّار,1
985,دياكو,1
986,دِيْب,1
987,دِيْبَاح,1
988,ديدار,1
989,دين,1
990,دَيِّن,1
991,دينار,1
992,ذَاخِر,1
993,ذَارِيَان,1
994,ذُرَيْب,1
995,ذَكاء,1
996,ذَكَاوَت,1
997,ذِكْر,1
998,ذَلِيْق,1
999,ذَمْر,1
1000,ذِمْر,1
1001,ذَهَانَت,1
1002,ذهن,1
1004,ذُهْنِيّ,1
1005,ذَهِيْن,1
1006,ذو الاكرام,1
1007,ذو الجلال,1
1008,ذُو الحِجّة,1
1009,ذُو الغَفَّار,1
1010,ذُو الغِنى,1
1011,ذو الفَتْح,1
1012,ذو الفقار,1
1013,ذو القَدْر,1
1014,ذو القَرْنَين,1
1015,ذو الكفل,1
1016,ذو النورين,1
1017,ذُو النون,1
1018,ذو الهِمّة,1
1019,ذوفنون,1
1020,ذوق,1
1021,ذوقي,1
1022,ذي شأن,1
1023,رَؤُوْف,1
1024,رَئِيْس,1
1027,رَابِح,1
1028,رَاجِح,1
1029,راحل,1
1030,راحِم,1
1031,راد,1
1032,رادمان,1
1033,رادمهر,1
1034,رادوین,1
1035,رادین,1
1036,راژان,1
1037,راستین,1
1039,رَاغِب,1
1040,رَاغِبُون,1
1041,رَافِد,1
1042,رافع,1
1043,رافق,1
1044,رامان,1
1045,رامبد,1
1046,رامك,1
1048,راميار,1
1049,رامين,1
1050,رايكا,1
1051,رَبُوح,1
1052,رَبيح,1
1053,رُبَيْح,1
1054,رَتِيق,1
1055,رَجَب,1
1056,رَجْحان,1
1057,رُجْحَان,1
1058,رُحاب,1
1059,رِحاب,1
1060,رحايم,1
1061,رَحْبَة,1
1062,رَحْبَت,1
1063,رَحْمَة الله,1
1064,رَحِيْل,1
1065,رُحَيْل,1
1066,رَحيمٌ,1
1067,رَخْص,1
1068,رَخْوَان,1
1069,رِدْفَان,1
1070,رَدُوه,1
1071,رِدِّيس,1
1072,رَزّان,1
1073,رَزّانِي,1
1074,رُزَم,1
1075,رَزْنِي,1
1076,رَزِيم,1
1077,رَزِيْن,1
1078,رسا,1
1079,رستگار,1
1080,رُستم,1
1081,رُسُل,1
1082,رِسْل,1
1083,رَشَاد,1
1084,رُشْد,1
1085,رشدان,1
1086,رُشْدان,1
1087,رُشَيْد,1
1088,رَصِيْن,1
1091,رَضْوَان,1
1092,رِفَاعَة,1
1093,رَفّاق,1
1094,رِفَاق,1
1095,رِفْعَت,1
1096,رَفْعَت، رِفْعَت,1
1097,رِفْقَت,1
1098,رِفْقِي,1
1099,رِفَل,1
1102,رَقَّة,1
1103,رِقَّة,1
1104,رُقِيّ,1
1105,رَقْيَان,1
1106,رُقَيْحَان,1
1108,رُقَيْم,1
1109,رُكْن,1
1110,رَكِيد,1
1111,رَكِين,1
1112,رُكَيْن,1
1113,رَمْز,1
1115,رَمْلَت,1
1116,رُمَيز,1
1117,رِنَاد,1
1118,رنين,1
1119,رهْد,1
1120,رَهِيف,1
1121,رَوْثن,1
1123,روزبه,1
1124,روفة,1
1125,رُوَيْحم,1
1126,رُوَيْد,1
1127,رُوَيس,1
1128,رُوَيْشِد,1
1129,رُوَيْفِع,1
1130,رُوَيْق,1
1131,رِيَاح,1
1132,رِيَاض,1
1133,ريَّان,1
1134,رَيِّح,1
1135,ريحان,1
1136,رَيِّس,1
1137,زَاكِي,1
1138,زاگرس,1
1139,زال,1
1140,زامل,1
1141,زَاهِد,1
1142,زَاهِر,1
1143,زاهر الحق,1
1145,زايِد,1
1146,زَايِر,1
1147,زبرين,1
1148,زبيد,1
1149,زَبِيْر,1
1150,زُبَيْر,1
1151,زرآب,1
1152,زرار,1
1153,زرتاش,1
1154,زردشت,1
1155,زرگون,1
1156,زرناب,1
1157,زرياب,1
1158,زريان,1
1159,زرير,1
1160,زرين,1
1161,زَعْتَر,1
1162,زُعَيْب,1
1164,زَغْلُول,1
1165,زَكَاة,1
1166,زَكَرِيَّا,1
1167,زَكْو,1
1168,زَكْوَان,1
1169,زكيّ,1
1170,زلطان,1
1171,زَلُوج,1
1172,زمان,1
1173,زُمر,1
1174,زميل,1
1175,زُميل,1
1176,زهاء الدين,1
1177,زَهّار,1
1178,زُهْدِيّ,1
1180,زَهْرُون,1
1181,زَهْرِي,1
1182,زَهْل,1
1183,زَهْو,1
1184,زَهُور,1
1185,زَهُون,1
1186,زَهْيَان,1
1187,زَهِيْر,1
1188,زُهَيْر,1
1189,زَهِيل,1
1190,زُهَيْن,1
1191,زوال,1
1192,زَوْرِي,1
1193,زويل,1
1194,زُوَيْهِر,1
1196,زَيَّان,1
1197,زِيان,1
1200,زَيْن,1
1201,زين العابدين,1
1202,زێوەر,1
1203,ڕۆژبین,1
1204,ڕۆژیار,1
1205,ژوبین,1
1206,سائح,1
1209,سَاجِد,1
1210,سَاحِل,1
1211,سَادَات,1
1212,سَادَاد,1
1213,سَادَان,1
1214,سَارِح,1
1215,سارنگ,1
1216,سارو,1
1217,ساکو,1
1218,سالار,1
1219,سَالِف,1
1221,سَالِي,1
1223,سامان,1
1224,سامح,1
1226,سَامِك,1
1227,سَامِي,1
1228,ساميار,1
1229,سامين,1
1230,سانيار,1
1231,سَاهِرٌ,1
1232,ساويز,1
1233,سَايِد,1
1234,سَبَّاق,1
1235,سبلان,1
1236,سبيل,1
1237,سُبَيْل,1
1238,سپنتا,1
1239,سپهدار,1
1240,سپهر,1
1241,سَتّار,1
1242,سَتَل,1
1243,سَجِيد,1
1244,سَخيّ,1
1245,سَدَاد,1
1246,سدرة المنتهى,1
1247,سُدَيْر,1
1248,سُدَيْريّ,1
1249,سُدَيْس,1
1250,سُدَيْن,1
1251,سَرَاب,1
1252,سِرَاج,1
1253,سِرَاج الحَق,1
1254,سِرَاج الدِين,1
1255,سرافراز,1
1256,سَرَّان,1
1257,سَرَّاو,1
1258,سِرْحَان,1
1259,سردار,1
1260,سرفراز,1
1261,سَرور,1
1262,سُروش,1
1263,سَرِي,1
1264,سِرِّير,1
1266,سَعْدَان,1
1267,سَعْدُون,1
1269,سُعود,1
1270,سَعْي,1
1271,سَعيد,1
1272,سَعِيدان,1
1273,سُعَيْدان,1
1275,سُفْيان,1
1276,سَفِير,1
1277,سَفِين,1
1278,سُكَّر,1
1279,سُلَّاف,1
1280,سَلامٌ,1
1281,سِلَام,1
1283,سَلْسَبِيل,1
1284,سُلْطَان,1
1285,سَلُوف,1
1286,سُلُوف,1
1287,سَلُوم,1
1288,سُلْوِيّ,1
1289,سَليس,1
1290,سَلِيط,1
1291,سُلَيْطَان,1
1292,سَلِيف,1
1293,سُلَيْف,1
1294,سليكان,1
1295,سَليم,1
1296,سُلَيْم,1
1297,سُلَيْمَان,1
1298,سَمَاوة,1
1299,سَمَاوِي,1
1300,سَمْح,1
1301,سَمْحَان,1
1302,سَمْحُون,1
1303,سَمْران,1
1304,سُمْران,1
1305,سَمْعَان,1
1306,سُمُوّ,1
1307,سَمُوح,1
1308,سَمُور,1
1309,سَمِيح,1
1310,سُمَيْح,1
1311,سَمِيحيّ,1
1313,سُمير,1
1314,سَمِيْع,1
1315,سميك,1
1316,سناء الدين,1
1317,سِنَان,1
1318,سَنْدَر,1
1319,سَنَن,1
1320,سُنَن,1
1321,سُنُود,1
1322,سَنِّي,1
1323,سُنَيَّان,1
1324,سُنَيْن,1
1325,سِنين,1
1326,سِهَاب,1
1327,سَهْبَل,1
1328,سهراب,1
1329,سَهْل,1
1330,سِهْلَال,1
1331,سهم,1
1332,سَهند,1
1333,سُهَيْد,1
1334,سَهِير,1
1335,سُهَيْر,1
1336,سُهَيْل,1
1337,سهيم,1
1338,سەروەر,1
1339,سَوَاحِل,1
1340,سَواك,1
1341,سَوْدَان,1
1342,سورين,1
1343,سوشیانت,1
1344,سُوَيْح,1
1345,سُوَيْدان,1
1346,سُوَيْدِن,1
1347,سُوَيْف,1
1348,سُوَيْلم,1
1349,سُوَيْم,1
1350,سُوَيْهِر,1
1351,سُوَيْهِل,1
1352,سۆران,1
1353,سِيَاده,1
1354,سِيَاق,1
1355,سيامك,1
1356,سياوش,1
1357,سَيْبَل,1
1358,سَيْتَر,1
1359,سيحان,1
1360,سِيْد,1
1361,سَيِّدَة,1
1362,سَيْدَد,1
1363,سيروان,1
1364,سَيْف,1
1365,سِيف,1
1366,سيف الإسلام,1
1367,سَيْفُ الحق,1
1368,سَيْف الدين,1
1369,سِيكَنْدر,1
1370,سَيَلَان,1
1371,سيماب,1
1372,سِيمَار,1
1373,سينا,1
1374,سِيْنِيْن,1
1375,سیپان,1
1376,شأن,1
1377,شابّ,1
1378,شاپور,1
1379,شادِلي,1
1380,شادمان,1
1381,شَادِي,1
1382,شَارِق,1
1383,شاسوار,1
1384,شَاطِئ,1
1385,شَافِي,1
1386,شَاقِر,1
1387,شَاكِر,1
1388,شَاكِر الله,1
1389,شَاكِرَة,1
1390,شَامِخ,1
1391,شَامِس,1
1392,شامهر,1
1393,شاه,1
1394,شاهباز,1
1395,شاهپور,1
1397,شَاهِر,1
1398,شاهرخ,1
1399,شاهرود,1
1400,شاهو,1
1401,شايان,1
1402,شَايِف,1
1403,شایگان,1
1404,شَبَّاب,1
1405,شِبْل,1
1406,شَبِيْب,1
1407,شَبِيْر,1
1408,شُجَاع,1
1409,شُجَاعَت,1
1410,شَجَر,1
1411,شَدَّاد,1
1412,شَدَّان,1
1413,شَدِيْد,1
1414,شَرَّاح,1
1415,شَرَف,1
1416,شَرْفان,1
1417,شروان,1
1418,شَرُوف,1
1419,شُرُوق,1
1420,شروين,1
1421,شَرِيف,1
1422,شُرَيْف,1
1423,شَرِيق,1
1424,شُرَيْق,1
1425,شُرَيْم,1
1426,شَطْب,1
1427,شِعَاف,1
1428,شَعَّالة,1
1429,شَعْبَان,1
1430,شَعْلاَن,1
1431,شَعِيف,1
1432,شُعَيْف,1
1433,شَغَّاف,1
1434,شَغْف,1
1435,شِفَاء,1
1436,شِفَاءُ الله,1
1437,شَفَق,1
1438,شَفَقَتُ الله,1
1439,شَفِيّ,1
1440,شَفِيف,1
1441,شَفِيْق,1
1442,شُفَيْق,1
1443,شَقْرُون,1
1444,شَقُور,1
1445,شُقُور,1
1446,شَقِير,1
1447,شُقَير,1
1448,شُقَيْرة,1
1449,شَقِيري,1
1450,شُقَيْري,1
1451,شَكَّار,1
1452,شُكْر,1
1453,شُكْر الله,1
1454,شَكُوْر,1
1455,شکیب,1
1456,شُلَيْخان,1
1457,شَلِيل,1
1458,شَمَّاخ,1
1459,شَمَّام,1
1461,شمس الدين,1
1462,شَمْسَان,1
1463,شَمِيس,1
1464,شَنَّاف,1
1465,شَهَاب,1
1466,شِهَاب,1
1467,شَهَادَة,1
1468,شَهْد,1
1469,شهداد,1
1470,شَهْر,1
1471,شهراد,1
1472,شهرام,1
1473,شهران,1
1474,شهرخ,1
1475,شهرداد,1
1476,شهریار,1
1477,شهسوار,1
1478,شَهْم,1
1479,شهنام,1
1480,شُهُود,1
1481,شَهِيب,1
1482,شُهَيْب,1
1484,شُهَيْد,1
1485,شَهِيْر,1
1486,شُهَيْر,1
1487,شوَّال,1
1488,شَوَامِخ,1
1489,شَوْر,1
1490,شُورَا,1
1491,شَوَس,1
1492,شَوْقَان,1
1493,شَوْقِي,1
1494,شَوِير,1
1495,شُوَيْر,1
1496,شَوِيف,1
1497,شِيْبَان,1
1498,شَيْدَان,1
1499,شَيِّر,1
1500,شَيِّر عَلِيّ,1
1501,شَيْرَف,1
1502,شَيْل,1
1503,صَائِب,1
1504,صَائِغ,1
1506,صَابِح,1
1507,صَابِر,1
1508,صَابِغ,1
1509,صَابِي,1
1510,صَاحِب,1
1511,صَاحِي,1
1512,صَادِق,1
1513,صَادِقِيْن,1
1515,صَاف,1
1516,صَافِح,1
1517,صَافِين,1
1519,صَالِحان,1
1520,صَالِحين,1
1521,صامت,1
1522,صَامِد,1
1523,صَاوِن,1
1524,صَايِد,1
1525,صِبا,1
1526,صُبَاح,1
1527,صَبَّار,1
1528,صَبَّاغ,1
1529,صِبَاغ,1
1530,صُبْح,1
1531,صُبْحِي,1
1532,صَبْر,1
1533,صَبْري,1
1534,صَبُور,1
1535,صَبُورِي,1
1536,صُبَيَّاح,1
1537,صَبِيْح,1
1538,صُبَيْح,1
1539,صَبِيحِي,1
1540,صَبِير,1
1541,صُبَيْر,1
1542,صَبِيرِي,1
1543,صَحَّابَة,1
1544,صَحَّاح,1
1545,صِحَاح,1
1546,صَحارِي,1
1547,صَحْبَان,1
1548,صُحْبَان,1
1549,صُحْبَانِي,1
1550,صَحْبة,1
1551,صُحْبَة,1
1552,صَحْبِي,1
1553,صَحْوان,1
1554,صَحْوِي,1
1555,صَخْر,1
1556,صَدْقَان,1
1557,صِدْقِيّ,1
1558,صُدُوْر,1
1559,صَدِيق,1
1560,صُدَيْق,1
1561,صِدِّيْق,1
1562,صِرَاط,1
1563,صريم,1
1565,صَفْوَت,1
1566,صَفُوح,1
1567,صَفِيّ,1
1568,صَفِيّ الدين,1
1569,صَقَّار,1
1570,صَقْر,1
1571,صَقْرُون,1
1572,صَقْرِي,1
1573,صُقَيْب,1
1574,صُقَيْر,1
1575,صَلَاة,1
1576,صَلَاح,1
1577,صَلَاح الدين,1
1578,صَلَاحَان,1
1579,صُلْح,1
1580,صَمَّاد,1
1581,صَمْد,1
1582,صَمْل,1
1583,صَمُود,1
1584,صُمُود,1
1585,صِنْديد,1
1586,صِنْوَان,1
1587,صَنُوْبر,1
1588,صُهَيْب,1
1589,صُهَيْبُون,1
1590,صُوَار,1
1591,صَوَّان,1
1592,صُوفان,1
1593,صَوَلَان,1
1594,صَوْنِيّ,1
1595,صُوَيْبِح,1
1596,صُوَيْبِر,1
1597,صُوَيْلِح,1
1598,صِيَام,1
1599,صَيْف,1
1600,ضَائِف,1
1601,ضَارِب,1
1603,ضَايِف,1
1604,ضَبُوْر,1
1605,ضَحُوك,1
1606,ضَحْيَان,1
1608,ضرغم,1
1609,ضَرِيْب,1
1610,ضُرَيْب,1
1611,ضَمَائِر,1
1612,ضمير,1
1613,ضوء فشان,1
1614,ضوريز,1
1615,ضومير,1
1616,ضياء الدين,1
1617,ضِيَاء الدين,1
1618,ضَيْف الله,1
1619,طَائِف,1
1621,طاسين,1
1622,طَالِب,1
1623,طَالِب الله,1
1624,طَامِي,1
1626,طَاوُس,1
1627,طَايِل,1
1628,طِبَاق,1
1629,طَرُوق,1
1630,طَرِيف,1
1631,طِرْيم,1
1632,طَفَاف,1
1633,طَفَلِي,1
1634,طَفْلِي,1
1635,طُفَيْل,1
1636,طَلَاب,1
1637,طُلَّاب,1
1638,طَلَّال,1
1639,طِلَال,1
1640,طَلَب,1
1641,طَلْحَة,1
1642,طلعت,1
1643,طُمَيْم,1
1645,طَوَاف,1
1646,طُوفَان,1
1647,طَوْل,1
1648,طَوْلَان,1
1649,طَوِيل,1
1650,طُوَيْلِب,1
1651,طَيِّب,1
1652,طِيب,1
1654,ظَبيّ,1
1655,ظرافت,1
1656,ظَرِيْف,1
1658,ظَفَر,1
1659,ظَفَر الدين,1
1661,ظل,1
1662,ظل إلهي,1
1663,ظل الله,1
1664,ظل يزدان,1
1665,ظِلال,1
1666,ظُهْر,1
1667,عَائِدون,1
1668,عائض,1
1669,عاالمگیر,1
1670,عَابِد,1
1671,عَابِدُ الله,1
1672,عَابِدَيْن,1
1673,عَابِدِيْن,1
1674,عَابِر,1
1675,عَابِس,1
1676,عَاتِق,1
1678,عَاتِك,1
1679,عَادِل,1
1680,عارِش,1
1681,عارض,1
1682,عَازِل,1
1683,عَازِم,1
1684,عاشِق,1
1687,عَاطِف,1
1688,عاطي,1
1689,عَاف,1
1690,عَافِيْن,1
